visitorid,recency,frequency,monetary
1112769,48,1,1
1113059,8,1,1
1113064,58,1,1
1113110,79,1,1
1113250,46,1,1
1113351,29,4,5
1113362,134,1,1
1113417,52,1,2
1113427,81,1,1
1113443,6,1,3
1113547,82,2,2
1113650,130,1,2
1113675,17,1,1
1113715,25,1,1
1114039,23,1,1
1114192,65,1,1
1114201,2,1,1
1114308,135,1,1
1114514,108,1,1
1114772,94,1,1
1114887,23,1,1
1115272,92,1,1
1115446,49,1,4
1115616,37,1,1
1115637,111,1,1
1115891,46,1,1
1115938,96,1,1
1115990,22,1,1
1116078,122,1,2
1116087,121,1,2
1116368,116,1,1
1116426,86,1,1
1116522,21,1,1
1116575,9,1,1
1116687,72,1,1
1116716,87,1,1
1116948,128,20,27
1117079,45,1,1
1117144,114,1,1
1117293,121,3,4
1117312,34,1,1
1117333,1,2,2
1117547,31,1,1
1117667,60,1,1
1117845,98,1,1
1118004,81,1,1
1118015,49,1,1
1118074,70,1,1
1118106,101,1,1
1118109,10,1,2
1118325,23,1,3
1118397,82,1,1
1118449,86,1,1
1118705,45,1,1
1119174,67,1,1
1119195,96,1,1
1119553,76,1,1
1119669,56,1,1
1119697,87,1,1
1119719,87,1,1
1119767,69,1,1
1119870,94,1,1
1119872,50,1,1
1119941,39,1,2
1120092,18,1,1
1120124,54,1,1
1120144,51,1,3
1120343,121,1,1
1120402,100,1,1
1120642,85,1,1
1120870,66,1,7
1121064,87,1,1
1121100,23,1,1
1121386,8,1,1
1121454,78,1,1
1121652,19,1,3
1121665,17,1,1
1121776,37,1,1
1121909,87,1,1
1122208,107,1,1
1122429,70,1,1
1122464,30,1,1
1122486,53,1,1
1122620,6,1,1
1122754,98,1,1
1122758,90,1,2
1122870,3,6,6
1122980,129,1,1
1123042,94,2,2
1123059,24,1,1
1123085,107,1,1
1123106,57,1,1
1123149,122,1,1
1123245,34,1,1
1123295,56,1,5
1123306,70,1,1
1123419,7,1,2
1123490,32,1,1
1123575,25,1,2
1123577,60,1,1
1123703,94,1,1
1123995,1,2,2
1124031,35,1,1
1124488,74,1,1
1124499,73,1,1
1124557,123,1,1
1124617,113,1,1
1124622,8,1,1
1124699,2,1,1
1124964,31,3,10
1125180,33,1,1
1125220,46,2,2
1125459,52,1,1
1125465,88,1,1
1125532,128,1,3
1125577,77,1,1
1125765,6,1,1
1125791,12,1,1
1125860,32,1,1
1125958,89,1,1
1126069,73,1,1
1126439,42,1,1
1126569,1,31,35
1126660,68,1,1
1126674,136,1,1
1126685,61,1,1
1126793,31,3,3
1126836,88,1,1
1126939,14,1,1
1126945,36,2,2
1127021,103,1,1
1127110,40,1,1
1127166,135,1,2
1127234,70,1,1
1127406,94,1,2
1127429,52,1,2
1127697,87,1,1
1127962,3,1,3
1128088,47,1,1
1128102,116,1,1
1128161,84,1,1
1128190,7,1,1
1128416,35,1,1
1128479,77,1,1
1128592,101,1,1
1128809,126,1,4
1128828,78,1,1
1128992,67,1,1
1129209,56,1,1
1129347,85,1,2
1129356,120,1,1
1129379,29,1,1
1129408,123,1,1
1129553,122,1,2
1129560,105,2,2
1129594,94,2,2
1129614,7,1,8
1129898,28,1,1
1130032,21,1,2
1130129,93,1,1
1130179,98,1,1
1130204,59,1,2
1130351,45,1,1
1130635,11,1,1
1130689,54,1,1
1130809,86,1,1
1130813,76,1,1
1130868,113,1,1
1131152,52,1,1
1131362,12,1,2
1131431,52,1,3
1131565,59,1,1
1131582,57,1,1
1131632,100,1,1
1131743,95,1,1
1131970,121,1,1
1132150,111,2,2
1132349,81,1,1
1132359,24,1,1
1132402,125,1,1
1132549,37,1,1
1132655,79,1,1
1132858,1,1,1
1132933,113,2,2
1132989,77,1,1
1133097,24,2,2
1133108,78,1,1
1133645,123,1,1
1133713,58,1,1
1134182,26,1,1
1134369,24,1,1
1134479,23,1,1
1134627,26,1,1
1134659,86,1,1
1134753,40,1,1
1134806,70,1,1
1134854,76,1,2
1134909,49,1,1
1134963,16,1,1
1134975,25,22,26
1134979,11,1,2
1135150,73,1,1
1135249,106,1,2
1135254,36,1,1
1135274,52,1,1
1135374,55,1,1
1135500,136,1,1
1135803,127,1,1
1135842,73,1,1
1135907,88,1,1
1136498,75,1,1
1136594,4,3,3
1136617,93,1,1
1136622,122,1,1
1136644,86,1,1
1136709,44,1,1
1136741,9,1,1
1136787,29,1,1
1136931,113,1,2
1137032,49,1,1
1137033,70,1,1
1137093,70,1,1
1137581,125,1,2
1137634,112,3,4
1137704,107,1,3
1137846,58,1,1
1137950,28,1,2
1137997,105,1,1
1138103,57,1,1
1138300,60,1,1
1138326,64,1,4
1138443,134,1,1
1138492,10,1,1
1138722,73,1,1
1139013,74,1,1
1139092,109,1,1
1139336,112,1,1
1139426,40,1,1
1139502,32,1,1
1139617,22,1,1
1139658,48,1,1
1139670,55,1,1
1139909,2,1,1
1140031,98,1,1
1140064,33,1,1
1140205,88,2,2
1140215,137,1,1
1140225,107,2,2
1140386,4,1,1
1140406,50,2,2
1140665,137,1,1
1140795,94,1,1
1140878,136,1,1
1140886,1,2,6
1141126,45,1,1
1141285,55,1,1
1141334,54,1,1
1141663,59,2,2
1141925,117,1,2
1142076,55,1,1
1142081,72,1,1
1142299,77,1,1
1142434,53,1,1
1142436,53,1,1
1142592,70,1,1
1143014,49,1,1
1143105,9,1,1
1143173,77,1,1
1143222,87,1,1
1143288,126,1,1
1143344,108,2,4
1143379,84,1,1
1143383,96,47,56
1143600,134,1,1
1143755,66,1,1
1143795,33,1,2
1143882,51,1,1
1143932,68,1,1
1144107,4,1,1
1144300,125,1,1
1144306,36,1,1
1144503,54,2,3
1144517,36,1,1
1144604,58,1,1
1144735,53,1,1
1144846,4,2,2
1144857,76,2,14
1144858,7,1,1
1144904,57,1,1
1145025,116,1,1
1145088,65,1,1
1145187,34,1,1
1145243,93,1,1
1145382,115,5,7
1145611,45,1,1
1145844,14,2,2
1145919,18,1,1
1146070,47,1,1
1146169,44,2,2
1146172,93,1,1
1146291,55,2,2
1146423,134,1,1
1146431,63,2,2
1146510,135,1,1
1146520,10,1,1
1146647,87,1,1
1146790,39,1,2
1146952,63,1,1
1147655,8,10,10
1148075,45,1,1
1148151,31,2,2
1148273,46,1,1
1148285,23,1,1
1148299,49,1,1
1148301,2,1,1
1148408,56,1,1
1148976,73,1,1
1149102,29,1,2
1149209,29,1,1
1149213,115,1,1
1149234,108,1,1
1149372,101,1,1
1149471,61,1,1
1149521,44,1,1
1149586,120,1,1
1149667,9,1,1
1149756,135,2,2
1149804,90,1,1
1149894,132,1,1
1150086,1,502,559
1150088,96,1,1
1150405,47,1,3
1150455,25,1,1
1150460,12,1,1
1150478,24,1,1
1150514,86,1,1
1150613,102,1,1
1151093,16,1,1
1151581,57,1,1
1151604,16,2,2
1151703,44,1,1
1151781,113,1,1
1151782,19,1,1
1151882,48,1,1
1151933,25,1,1
1152128,62,1,1
1152259,80,1,1
1152318,95,1,1
1152346,106,1,1
1152367,25,1,1
1152432,69,1,1
1152644,106,1,1
1152738,40,2,3
1153013,116,1,1
1153047,33,1,1
1153138,93,1,1
1153145,18,1,1
1153460,85,1,1
1153564,44,2,6
1153702,93,1,1
1153783,128,1,1
1153970,114,1,1
1154301,95,1,1
1154309,94,1,1
1154310,25,1,1
1154334,121,1,1
1154431,10,1,1
1154710,3,1,1
1154784,118,1,1
1154800,125,1,1
1154951,120,1,1
1154973,135,1,1
1155030,69,1,2
1155466,43,1,1
1155475,55,1,2
1155647,86,1,3
1155663,113,1,1
1155978,49,1,1
1156452,27,1,2
1156525,16,2,4
1156674,24,1,2
1156860,1,2,2
1156870,13,2,2
1156938,64,1,1
1156969,99,1,1
1157108,46,1,1
1157167,102,1,2
1157291,122,1,1
1157313,40,1,1
1157385,1,1,1
1157587,46,1,1
1157842,124,1,1
1157950,54,1,1
1158076,123,1,1
1158127,114,1,3
1158402,58,1,1
1158677,101,1,1
1158831,14,1,1
1159125,74,1,1
1159485,127,1,1
1159592,65,2,2
1159609,53,1,1
1159681,107,1,1
1159713,47,1,1
1159752,26,1,1
1159765,104,1,1
1159847,88,1,1
1160112,94,1,2
1160258,18,1,2
1160338,52,1,1
1160346,33,1,1
1160402,3,1,1
1160440,93,1,1
1160836,38,1,1
1160882,10,1,1
1160955,10,1,1
1160976,11,1,1
1161147,118,1,1
1161163,92,93,115
1161252,81,1,2
1161263,53,1,1
1161707,2,1,1
1161712,87,1,1
1161968,132,3,10
1161980,9,1,1
1162129,115,1,1
1162136,5,1,3
1162188,30,1,1
1162239,93,1,1
1162252,13,1,1
1162584,65,1,1
1162772,31,3,3
1162858,108,2,2
1162982,111,1,1
1163126,57,1,1
1163388,22,1,1
1163417,49,1,1
1163432,19,1,1
1163475,102,1,1
1163709,6,1,1
1163984,23,1,1
1163985,11,1,1
1164136,53,1,1
1164313,117,1,1
1164547,103,1,1
1164596,88,1,3
1164713,30,1,5
1164733,31,1,1
1164964,92,1,1
1165061,22,1,2
1165148,2,23,27
1165239,70,1,1
1165267,116,1,1
1165346,80,1,2
1165458,8,1,1
1165524,81,1,1
1165533,53,1,1
1165669,46,1,2
1165723,53,1,1
1165753,59,1,1
1165792,22,1,1
1165904,11,2,2
1165927,106,1,2
1165947,117,1,1
1165952,18,1,1
1166108,42,1,1
1166248,113,1,1
1166352,55,1,1
1166385,19,1,1
1166469,63,1,1
1166523,25,1,1
1166551,118,1,1
1166562,109,1,1
1166580,85,1,1
1166599,31,1,1
1166651,21,2,2
1166692,38,1,2
1166783,130,1,1
1166817,108,1,1
1166904,69,1,1
1166965,95,1,1
1167125,61,1,1
1167457,85,2,34
1167802,44,1,2
1167927,90,1,2
1168109,51,1,1
1168133,50,1,1
1168222,88,1,1
1168370,67,1,1
1168431,94,3,6
1168467,64,1,1
1168496,71,1,1
1168629,30,1,1
1168709,3,1,1
1168726,27,1,1
1168756,100,1,1
1168808,108,1,1
1168816,57,1,1
1169061,28,1,1
1169129,11,1,1
1169547,99,1,1
1169620,56,1,3
1169625,59,1,1
1169689,42,1,9
1169725,135,2,2
1169792,63,1,1
1169823,118,1,1
1169857,51,1,1
1169882,90,1,1
1169933,5,1,1
1169956,21,3,5
1170127,72,1,2
1170165,5,2,2
1170264,110,1,1
1170314,17,1,1
1170342,92,1,1
1170409,24,1,1
1170438,12,1,1
1170441,81,1,1
1170453,113,1,2
1170710,3,1,1
1170737,53,1,1
1170743,101,1,1
1170936,107,1,1
1170959,29,1,2
1171088,44,1,1
1171341,64,1,1
1171393,116,1,1
1171448,134,7,8
1171630,71,2,6
1171776,65,1,1
1171799,101,1,1
1171831,81,1,2
1171920,81,1,2
1171932,135,1,1
1171969,107,1,1
1172037,20,1,1
1172075,124,1,1
1172087,8,6,6
1172151,136,1,1
1172272,127,2,2
1172288,124,1,1
1172291,117,1,1
1172311,135,1,1
1172388,113,1,1
1172583,126,1,1
1172695,39,1,1
1172723,57,1,1
1172832,7,2,2
1172935,83,1,1
1172980,87,2,4
1173184,52,1,1
1173192,74,1,1
1173255,91,1,2
1173322,50,1,1
1173362,118,1,1
1173466,11,1,1
1173572,94,1,1
1174264,120,1,1
1174308,76,1,1
1174383,46,1,1
1174600,113,1,2
1174786,29,1,1
1174875,124,1,1
1174876,116,1,1
1174955,104,1,2
1175111,7,1,2
1175295,136,1,1
1175322,45,1,1
1175330,59,1,1
1175373,23,1,1
1175423,93,1,1
1175440,127,1,3
1175636,78,1,1
1175703,51,1,1
1175740,122,1,1
1175782,43,1,1
1175856,60,1,1
1175941,88,1,1
1176032,57,1,1
1176079,115,1,1
1176366,50,1,1
1176392,13,3,3
1176490,102,1,1
1176501,83,1,1
1176550,133,2,2
1176826,37,1,2
1176865,93,1,1
1176899,95,1,1
1176924,44,1,1
1177041,92,1,1
1177212,78,1,1
1177288,59,1,2
1177519,99,1,1
1177596,59,1,1
1177689,68,1,1
1177847,36,1,1
1178073,41,1,16
1178082,118,1,1
1178186,129,1,1
1178290,24,1,2
1178494,78,1,2
1178506,64,1,1
1179005,53,1,14
1179018,128,1,1
1179141,115,1,2
1179152,19,1,1
1179262,128,1,1
1179331,11,2,2
1179416,19,1,2
1179500,134,1,1
1179650,7,1,1
1179782,50,1,1
1180041,136,2,3
1180110,90,1,1
1180229,2,1,1
1180266,135,1,1
1180332,16,1,1
1180439,51,1,1
1180731,24,1,1
1180838,90,1,1
1180950,26,1,1
1181007,110,1,1
1181200,36,1,1
1181206,137,1,2
1181395,108,1,1
1181406,28,3,3
1181719,79,1,1
1181848,29,1,2
1182324,32,1,1
1182649,92,1,1
1182823,7,1,1
1183087,4,1,2
1183092,94,1,1
1183199,67,1,1
1183236,54,1,1
1183250,31,1,1
1183412,18,1,1
1183536,44,1,1
1183717,59,1,1
1183769,87,1,1
1183770,43,1,2
1183793,36,1,1
1183796,67,1,1
1183811,11,1,1
1183850,70,1,1
1183876,13,1,1
1183970,23,1,1
1184189,81,1,1
1184275,60,1,1
1184315,78,1,2
1184363,84,1,1
1184392,134,1,1
1184428,116,1,2
1184443,9,1,1
1184602,64,1,1
1184848,84,1,1
1185078,88,1,1
1185234,93,6,6
1185548,112,1,1
1185744,130,1,1
1185940,10,1,1
1186185,31,1,1
1186376,49,1,1
1186389,101,1,1
1186423,115,1,1
1187034,31,1,1
1187102,74,2,2
1187124,85,1,1
1187633,95,1,1
1187718,45,1,1
1187748,93,1,1
1187853,39,1,1
1187858,60,1,1
1187986,27,1,4
1187988,105,1,1
1187998,27,1,1
1188257,26,1,2
1188331,46,1,1
1188424,21,1,1
1188496,129,1,1
1188952,4,2,4
1188968,121,1,2
1189000,45,1,1
1189129,35,1,2
1189297,22,1,1
1189339,38,1,4
1189458,23,1,1
1189567,9,1,2
1189599,67,1,1
1189650,12,1,1
1189783,77,1,1
1189991,129,1,1
1190064,124,1,1
1190446,89,1,2
1190478,59,1,1
1190624,95,1,1
1190733,94,1,1
1190799,18,1,1
1190835,136,1,1
1190855,95,4,14
1190861,85,1,1
1191192,73,1,1
1191301,123,1,1
1191434,19,2,2
1191809,96,2,2
1191828,99,1,1
1191985,58,1,1
1192181,124,1,1
1192199,109,1,1
1192236,62,1,1
1192245,53,1,1
1192524,15,1,1
1192567,11,1,1
1192580,44,1,1
1193129,123,1,1
1193534,27,1,1
1193568,26,1,1
1193588,65,2,3
1193750,23,1,1
1193771,138,1,2
1193786,85,1,1
1193899,136,1,1
1193956,117,1,1
1194230,23,1,1
1194261,5,1,2
1194295,45,1,1
1194303,127,1,1
1194376,14,1,1
1194505,47,1,1
1194554,14,1,1
1194567,86,1,1
1194654,11,2,2
1195211,92,1,1
1195388,115,1,1
1195558,25,1,1
1195643,16,1,1
1195833,14,1,1
1195928,24,1,1
1195980,75,1,1
1196160,11,1,1
1196189,58,1,1
1196322,37,1,1
1196552,100,1,1
1196616,95,1,1
1196715,9,1,1
1196748,49,1,1
1196832,107,1,1
1196942,88,1,1
1197194,42,1,1
1197341,81,1,1
1197343,8,2,22
1197479,13,1,1
1197550,101,1,2
1197629,26,1,1
1197647,57,2,2
1197809,66,1,3
1197857,79,1,1
1197875,87,1,1
1198094,22,1,1
1198289,47,1,1
1198949,4,2,2
1199061,123,1,1
1199079,27,1,1
1199094,31,1,1
1199130,74,1,2
1199182,1,1,1
1199268,51,1,1
1199413,49,1,1
1199640,11,1,4
1199945,79,1,1
1200007,108,1,1
1200257,10,2,2
1200339,2,1,2
1200508,18,1,1
1200651,31,1,1
1200726,63,2,2
1201435,60,1,1
1201458,29,1,1
1201579,108,1,1
1201694,1,1,1
1202066,77,1,2
1202094,91,1,1
1202248,107,1,1
1202318,128,1,1
1202351,104,3,3
1202511,91,2,2
1202903,50,1,1
1202977,53,1,1
1203091,29,1,1
1203145,80,1,1
1203176,72,1,1
1203225,55,1,1
1203367,33,1,2
1203461,15,1,1
1203467,46,1,1
1203677,51,1,1
1203683,95,1,1
1203751,10,1,1
1203891,62,1,1
1204011,30,1,2
1204153,92,1,1
1204265,14,1,1
1204351,88,1,1
1204368,42,1,1
1204372,19,1,3
1204493,130,1,1
1204946,93,1,1
1204969,104,1,1
1205120,48,1,1
1205233,53,3,3
1205291,9,1,1
1205376,32,1,1
1205631,31,1,1
1206028,94,1,1
1206138,89,1,2
1206306,19,1,1
1206408,136,1,1
1206421,48,1,1
1206508,100,1,1
1206600,59,1,1
1206613,23,1,1
1206788,76,1,1
1206805,18,2,2
1206877,29,1,2
1206962,46,1,1
1206963,8,1,4
1207006,93,1,1
1207222,54,1,3
1207232,21,1,1
1207286,76,1,1
1207332,100,1,1
1207439,9,1,1
1207614,96,1,1
1207662,125,1,1
1207835,80,1,2
1207863,79,1,1
1207981,106,1,1
1208048,114,1,1
1208148,52,1,3
1208219,70,1,1
1208229,133,1,1
1208486,5,1,1
1208531,18,1,1
1208747,138,1,1
1208868,73,1,1
1208957,100,1,1
1209226,59,1,1
1209311,40,1,1
1209444,103,1,1
1209676,135,1,1
1209685,25,1,1
1209965,108,1,3
1209995,73,1,2
1210029,61,1,1
1210136,18,3,13
1210476,85,1,1
1210592,127,1,1
1211071,102,1,1
1211110,52,1,1
1211344,41,1,1
1211623,78,1,1
1211914,99,1,2
1211924,40,1,1
1212037,109,1,1
1212041,112,1,1
1212071,38,1,1
1212080,67,1,1
1212426,24,1,1
1212549,33,1,1
1212631,37,1,1
1212730,16,1,1
1212999,93,4,24
1213112,30,1,1
1213114,106,1,2
1213184,11,1,1
1213250,29,1,1
1213423,3,3,6
1213456,124,1,1
1213458,7,1,2
1213852,120,1,1
1213853,93,1,1
1213873,93,1,2
1214074,42,1,1
1214191,85,1,2
1214320,62,1,1
1214388,52,1,1
1214394,22,1,1
1214531,69,1,1
1214715,32,1,1
1214933,16,1,2
1214988,46,1,3
1215034,16,1,2
1215171,37,1,1
1215257,59,1,1
1215287,59,1,1
1215406,58,1,1
1215432,118,1,1
1215681,24,1,1
1216079,66,1,3
1216153,17,1,1
1216259,49,1,2
1216705,51,3,4
1216792,76,1,1
1216971,97,1,1
1217016,110,1,1
1217291,36,1,1
1217315,2,1,1
1217330,38,1,1
1217536,129,1,1
1217782,63,1,4
1218140,9,1,1
1218239,118,1,1
1218480,35,2,2
1218507,24,1,1
1218508,17,1,1
1218647,58,1,1
1218905,108,1,1
1218962,7,1,1
1219089,137,1,1
1219147,72,1,1
1219187,114,1,1
1219216,63,1,1
1219251,122,1,1
1219276,43,1,1
1219305,18,1,1
1219361,118,1,1
1219375,57,3,8
1219448,2,1,1
1219487,87,2,2
1219594,6,1,1
1219635,102,1,1
1219705,33,1,1
1219882,49,2,2
1220101,93,1,1
1220196,23,1,1
1220230,46,1,1
1220368,128,1,1
1220372,24,4,6
1220381,118,2,2
1220455,72,1,1
1220556,97,2,2
1220633,23,1,3
1220741,51,1,1
1220875,137,1,1
1220942,73,1,1
1221036,94,1,1
1221063,34,1,1
1221125,91,1,1
1221228,125,1,1
1221273,74,1,1
1221736,89,1,1
1221828,66,1,2
1221887,48,1,1
1222464,86,1,1
1222708,63,1,1
1222828,123,1,1
1222875,6,1,1
1223007,24,2,2
1223331,69,1,1
1223450,49,1,1
1223654,27,2,2
1223705,45,1,1
1223878,67,1,3
1223981,97,1,1
1224025,31,1,1
1224104,68,1,1
1224144,74,1,1
1224155,8,1,1
1224201,2,3,7
1224226,70,1,1
1224323,70,1,1
1224381,81,1,1
1224500,85,1,1
1224659,106,1,1
1224670,115,1,1
1224814,136,1,1
1224966,136,1,1
1225085,136,1,1
1225435,72,2,4
1225468,94,1,1
1225721,3,1,1
1226063,130,1,1
1226374,8,1,1
1226691,93,1,1
1226740,134,1,2
1226883,80,1,1
1227060,72,1,2
1227097,91,1,1
1227164,38,1,1
1227440,123,1,1
1227472,30,1,1
1227583,136,1,1
1227634,134,1,3
1227712,56,3,3
1227721,25,1,1
1227768,130,1,1
1227941,24,1,1
1228166,31,1,1
1228172,63,1,2
1228310,63,1,1
1228324,103,1,1
1228413,126,1,1
1228414,110,1,1
1228795,112,1,1
1228883,46,1,1
1229029,30,1,3
1229254,38,1,1
1229369,6,1,1
1229430,67,1,1
1229494,93,1,1
1229650,42,1,1
1229729,89,1,3
1229806,89,1,1
1229936,48,1,1
1230022,71,1,1
1230122,113,1,1
1230189,15,1,1
1230424,9,1,1
1230504,58,1,1
1230558,19,1,1
1230652,10,1,1
1230767,4,1,1
1230976,74,1,1
1230978,94,1,1
1231186,45,1,1
1231193,52,2,4
1231446,31,1,1
1231533,93,1,1
1231909,71,1,1
1232031,71,1,1
1232231,110,1,1
1232385,85,1,1
1232441,46,2,2
1232652,130,1,1
1232720,121,1,1
1232791,19,1,1
1232884,7,1,1
1232925,71,1,1
1233001,82,1,1
1233041,8,1,2
1233088,70,1,1
1233140,108,1,3
1233201,73,1,1
1233406,49,1,1
1233483,127,1,2
1233722,15,1,1
1233931,109,1,1
1233976,79,1,1
1233979,93,1,4
1234033,27,1,1
1234052,112,1,1
1234063,15,1,1
1234095,100,1,1
1234428,79,1,1
1234499,103,1,1
1234667,99,1,1
1234997,66,1,2
1235136,61,2,2
1235152,109,2,2
1235292,109,1,9
1235294,21,1,1
1235469,110,2,2
1235609,57,1,1
1236134,74,1,1
1236241,22,1,1
1236376,9,1,1
1236406,34,1,1
1236547,73,1,1
1236594,19,1,1
1236721,34,1,1
1236742,56,1,2
1236753,109,2,6
1237022,18,1,1
1237111,40,1,2
1237167,94,1,1
1237530,50,1,1
1237565,71,1,1
1237629,46,1,1
1237668,84,1,1
1237694,72,1,1
1237699,59,1,1
1237790,4,1,1
1238367,33,1,1
1238550,117,1,1
1238789,25,1,1
1238791,58,1,4
1238886,92,1,1
1238931,46,1,1
1238935,110,1,1
1239003,118,1,1
1239048,73,1,1
1239490,82,1,1
1239575,100,1,1
1239679,46,1,1
1239747,37,1,1
1239805,94,1,1
1239823,135,1,1
1240133,124,1,1
1240591,1,1,1
1240704,18,1,1
1240832,57,1,1
1240849,95,1,1
1240995,1,1,1
1241183,4,1,1
1241360,32,1,1
1241378,46,1,1
1241454,60,1,1
1241565,18,1,1
1241621,102,1,1
1241716,41,1,1
1241829,53,1,1
1241954,122,1,1
1241973,13,1,1
1242255,50,1,1
1242328,46,1,1
1242383,60,1,1
1242777,109,1,1
1242822,72,1,1
1242825,111,1,1
1242900,30,1,1
1243048,28,2,2
1243262,15,2,4
1243437,42,1,1
1243545,19,1,1
1243613,84,1,1
1243636,125,1,1
1243764,80,2,2
1243940,67,1,1
1243953,92,1,1
1244048,105,1,1
1244056,9,1,1
1244177,65,1,1
1244337,60,1,1
1244340,41,1,1
1244487,96,1,1
1244501,97,1,1
1244569,121,1,1
1244638,80,1,2
1244651,75,1,1
1244696,21,1,1
1244964,53,1,1
1244998,17,1,1
1245217,119,1,2
1245257,104,1,1
1245381,7,1,2
1245659,102,1,1
1245726,44,1,1
1245733,42,1,1
1245790,124,1,1
1245838,94,1,1
1245863,31,1,1
1246009,47,1,1
1246259,49,1,1
1246346,82,1,1
1246369,26,1,1
1246436,100,2,2
1246441,94,1,1
1246703,33,1,1
1246731,110,1,1
1246769,25,1,1
1246823,8,3,5
1247053,122,1,1
1247378,5,1,1
1247427,125,1,1
1247679,105,1,1
1247686,128,1,1
1247721,96,1,1
1247882,113,1,1
1247894,119,1,3
1247958,8,1,1
1248438,19,1,2
1248614,32,1,1
1248740,86,1,1
1248762,67,1,1
1248805,73,2,5
1248817,46,1,1
1248943,60,1,2
1248989,25,1,3
1249058,108,2,2
1249088,54,1,1
1249201,102,1,1
1249220,7,1,1
1249272,31,1,1
1249422,88,1,2
1249442,126,1,1
1249456,49,1,1
1250217,4,1,1
1250237,75,1,1
1250316,85,1,2
1250332,79,1,1
1250550,126,1,1
1250902,52,1,2
1251116,137,1,1
1251265,126,1,1
1251411,75,1,1
1251426,123,1,1
1251642,57,1,1
1251749,86,1,1
1251841,65,1,1
1251848,86,1,1
1251920,18,1,1
1251955,131,1,1
1252037,65,1,1
1252079,29,1,1
1252195,107,1,1
1252293,56,1,1
1252394,133,1,1
1252549,9,1,1
1252556,68,1,1
1252634,125,1,1
1252646,29,1,1
1252850,109,1,1
1252924,128,1,1
1253728,94,1,3
1253754,84,1,1
1253966,45,1,1
1254278,44,1,2
1254379,43,1,6
1254385,13,1,1
1254634,4,1,1
1254716,104,2,8
1254717,20,1,1
1254731,93,1,1
1254756,51,1,1
1254762,59,1,1
1254842,39,1,1
1254846,53,1,4
1254921,126,1,1
1255071,100,1,1
1255141,69,1,1
1255260,5,1,1
1255316,30,1,1
1255322,67,1,1
1255456,73,11,15
1255495,25,1,1
1255510,110,1,1
1255688,36,1,2
1255725,128,1,1
1255801,5,1,3
1255826,82,2,2
1255923,121,1,1
1255925,29,1,1
1255966,42,1,1
1256020,110,1,2
1256029,135,1,1
1256074,39,1,1
1256293,32,1,4
1256475,88,1,1
1256617,78,1,1
1256683,50,1,2
1256880,9,1,1
1256916,1,1,1
1256988,103,1,1
1257331,88,1,1
1257461,7,1,1
1257598,118,1,2
1257751,107,1,1
1257991,16,1,1
1258035,24,1,2
1258125,98,1,1
1258453,122,2,2
1258617,49,1,1
1258744,87,1,1
1258857,19,1,1
1258888,57,1,1
1258911,73,1,1
1258928,91,1,6
1259051,119,1,1
1259062,51,1,5
1259098,106,1,1
1259331,30,1,1
1259402,4,1,2
1259476,110,1,1
1259588,114,1,1
1259989,62,1,1
1260012,41,1,1
1260071,62,1,1
1260190,129,1,1
1260275,37,1,1
1260396,77,1,1
1260447,88,1,1
1260481,32,4,4
1260804,61,1,1
1261090,67,1,1
1261200,86,1,1
1261449,123,1,1
1261536,125,1,1
1261557,133,1,5
1261991,102,1,2
1262053,116,1,1
1262190,33,1,3
1262257,67,1,2
1262299,66,1,1
1262351,137,1,1
1262804,7,2,2
1263060,14,1,1
1263146,2,1,1
1263358,2,1,1
1263427,49,1,1
1263541,25,1,1
1263731,4,1,3
1263757,19,1,1
1263797,85,1,1
1263954,101,1,1
1263992,94,1,1
1264026,125,1,1
1264132,23,1,1
1264213,93,1,1
1264264,49,1,1
1264334,31,1,1
1264440,17,1,1
1264468,110,2,2
1264709,85,1,1
1264860,136,1,2
1265054,31,1,1
1265107,134,1,1
1265288,6,2,3
1265323,3,1,1
1265333,11,1,2
1265536,46,1,1
1265599,29,1,3
1265602,90,1,1
1265615,9,1,1
1265730,51,1,4
1265850,102,1,1
1266017,93,1,1
1266096,85,1,1
1266370,99,1,1
1266427,17,1,3
1266599,56,1,2
1266679,114,1,1
1266838,3,1,1
1267084,42,1,1
1267546,78,1,2
1267748,54,1,1
1267759,119,1,1
1267997,107,1,1
1268175,95,1,1
1268562,17,1,1
1268600,25,1,1
1268742,77,1,1
1268760,92,1,1
1269056,9,1,1
1269087,64,1,1
1269166,51,1,1
1269591,137,1,1
1269642,137,1,1
1269683,93,1,1
1269725,41,1,1
1269788,30,1,1
1269810,43,1,1
1270093,79,1,1
1270116,15,1,1
1270129,9,1,1
1270193,99,2,2
1270266,19,1,1
1270480,80,1,1
1270574,29,1,1
1270624,108,1,1
1270729,75,1,1
1270912,53,1,1
1271021,63,1,1
1271092,44,1,1
1271132,128,1,1
1271174,25,2,4
1271212,22,1,1
1271388,133,1,1
1271652,42,2,2
1271671,58,1,1
1271695,110,1,1
1271835,3,1,1
1271844,5,1,1
1271881,72,1,1
1272002,53,1,2
1272407,113,1,6
1272503,25,1,1
1272533,14,1,1
1272551,87,1,1
1272795,118,1,2
1272843,21,1,1
1273126,86,1,1
1273193,122,1,1
1273262,60,1,1
1273306,21,5,5
1273329,88,1,1
1273397,19,1,1
1273401,62,1,2
1273697,50,1,1
1273771,3,1,1
1273910,127,1,1
1274040,95,1,1
1274063,108,1,1
1274085,68,1,1
1274251,56,1,1
1274293,67,1,1
1274320,25,1,1
1274321,57,1,1
